,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,pos,neg,neutral,pos_neg_ratio
76,The Amazing Spider-Man,2012,PG-13,2h 16min,Action; Adventure; Sci-Fi; ,3 July 2012 (USA),6.9,547661,1342,https://www.imdb.com/title/tt0948470/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3713646532438479,0.6196868008948546,0.008948545861297539,0.5992779783393501
77,Guardians of the Galaxy Vol. 2,2017,PG-13,2h 16min,Action; Adventure; Comedy; ,5 May 2017 (USA),7.6,544357,1044,https://www.imdb.com/title/tt3896198/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7423371647509579,0.2509578544061303,0.006704980842911878,2.9580152671755724
78,Star Wars: Episode VIII - The Last Jedi,2017,PG-13,2h 32min,Action; Adventure; Fantasy; ,15 December 2017 (USA),7.0,543307,6691,https://www.imdb.com/title/tt2527336/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33672096846510235,0.6516215812285159,0.011657450306381706,0.5167431192660551
79,Rogue One: A Star Wars Story,2016,PG-13,2h 13min,Action; Adventure; Sci-Fi; ,16 December 2016 (USA),7.8,534483,1763,https://www.imdb.com/title/tt3748528/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6597938144329897,0.3344788087056128,0.0057273768613974796,1.9726027397260273
80,Wonder Woman,2017,PG-13,2h 21min,Action; Adventure; Fantasy; ,2 June 2017 (USA),7.4,531221,2179,https://www.imdb.com/title/tt0451279/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5732659623334865,0.4198438217730822,0.006890215893431328,1.3654266958424508
81,Spider-Man 2,2004,PG-13,2h 7min,Action; Adventure; Sci-Fi; ,30 June 2004 (USA),7.3,529344,1450,https://www.imdb.com/title/tt0316654/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5990338164251208,0.3919944789510007,0.008971704623878536,1.528169014084507
82,Looper,2012,R,1h 53min,Action; Drama; Sci-Fi; ,28 September 2012 (USA),7.4,523452,761,https://www.imdb.com/title/tt1276104/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5532194480946123,0.44415243101182655,0.002628120893561104,1.2455621301775148
83,Dunkirk,2017,PG-13,1h 46min,Action; Drama; History; ,21 July 2017 (USA),7.9,523089,2359,https://www.imdb.com/title/tt5013056/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5667095667095667,0.42385242385242383,0.009438009438009438,1.3370445344129556
84,"Lock, Stock and Two Smoking Barrels",1998,R,1h 47min,Action; Comedy; Crime; ,28 August 1998 (UK),8.2,521026,582,https://www.imdb.com/title/tt0120735/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.688695652173913,0.3026086956521739,0.008695652173913044,2.2758620689655173
85,Independence Day,1996,PG-13,2h 25min,Action; Adventure; Sci-Fi; ,3 July 1996 (USA),7.0,516789,939,https://www.imdb.com/title/tt0116629/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5026910656620022,0.48869752421959095,0.008611410118406888,1.02863436123348
86,Kick-Ass,2010,R,1h 57min,Action; Comedy; Crime; ,16 April 2010 (USA),7.6,515786,844,https://www.imdb.com/title/tt1250777/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6773428232502966,0.3107947805456702,0.011862396204033215,2.1793893129770994
87,John Wick,2014,R,1h 41min,Action; Crime; Thriller; ,24 October 2014 (USA),7.4,514550,1157,https://www.imdb.com/title/tt2911666/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5730337078651685,0.41659464131374246,0.010371650821089023,1.3755186721991701
88,Men in Black,1997,PG-13,1h 38min,Action; Adventure; Comedy; ,2 July 1997 (USA),7.3,504013,344,https://www.imdb.com/title/tt0119654/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7029411764705882,0.2852941176470588,0.011764705882352941,2.463917525773196
89,The Matrix Reloaded,2003,R,2h 18min,Action; Sci-Fi; ,15 May 2003 (USA),7.2,503184,2781,https://www.imdb.com/title/tt0234215/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.49549873964710117,0.49297803384947786,0.011523226503420959,1.0051132213294376
90,X2: X-Men United,2003,PG-13,2h 14min,Action; Sci-Fi; Thriller; ,2 May 2003 (USA),7.4,501725,1105,https://www.imdb.com/title/tt0290334/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7346014492753623,0.2563405797101449,0.009057971014492754,2.8657243816254416
91,21 Jump Street,2012,R,1h 49min,Action; Comedy; Crime; ,16 March 2012 (USA),7.2,499602,401,https://www.imdb.com/title/tt1232829/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.713216957605985,0.2743142144638404,0.012468827930174564,2.6
92,Oldboy,2003,R,1h 41min,Action; Drama; Mystery; ,21 November 2003 (South Korea),8.4,496687,1000,https://www.imdb.com/title/tt0364569/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6601842374616171,0.3254861821903787,0.014329580348004094,2.0283018867924527
93,The Bourne Identity,2002,PG-13,1h 59min,Action; Mystery; Thriller; ,14 June 2002 (USA),7.9,496180,912,https://www.imdb.com/title/tt0258463/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6505494505494506,0.3395604395604396,0.00989010989010989,1.9158576051779934
94,Minority Report,2002,PG-13,2h 25min,Action; Crime; Mystery; ,21 June 2002 (USA),7.6,495543,1381,https://www.imdb.com/title/tt0181689/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6059506531204645,0.38098693759071117,0.013062409288824383,1.5904761904761904
95,Harry Potter and the Order of the Phoenix,2007,PG-13,2h 18min,Action; Adventure; ,11 July 2007 (USA),7.5,489759,1189,https://www.imdb.com/title/tt0373889/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3930976430976431,0.5968013468013468,0.010101010101010102,0.6586741889985895
96,Spider-Man: Homecoming,2017,PG-13,2h 13min,Action; Adventure; Sci-Fi; ,7 July 2017 (USA),7.4,488794,1356,https://www.imdb.com/title/tt2250912/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5051622418879056,0.48746312684365783,0.007374631268436578,1.0363086232980332
97,Rise of the Planet of the Apes,2011,PG-13,1h 45min,Action; Drama; Sci-Fi; ,5 August 2011 (USA),7.6,488748,706,https://www.imdb.com/title/tt1318514/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6331444759206799,0.34844192634560905,0.018413597733711047,1.8170731707317074
98,"I, Robot",2004,PG-13,1h 55min,Action; Drama; Sci-Fi; ,16 July 2004 (USA),7.1,488324,839,https://www.imdb.com/title/tt0343818/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6236559139784946,0.36678614097968937,0.009557945041816009,1.700325732899023
99,Watchmen,2009,R,2h 42min,Action; Drama; Mystery; ,6 March 2009 (USA),7.6,487717,1398,https://www.imdb.com/title/tt0409459/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5894134477825465,0.39628040057224606,0.01430615164520744,1.4873646209386282
2,The Lord of the Rings: The Return of the King,2003,PG-13,3h 21min,Adventure; Drama; Fantasy; ,17 December 2003 (USA),8.9,1593859,3681,https://www.imdb.com/title/tt0167260/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.829763866007688,0.16474464579901152,0.0054914881933003845,5.036666666666667
4,The Lord of the Rings: The Two Towers,2002,PG-13,2h 59min,Adventure; Drama; Fantasy; ,18 December 2002 (USA),8.7,1440188,2559,https://www.imdb.com/title/tt0167261/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7701740506329114,0.21835443037974683,0.011471518987341773,3.527173913043478
5,Interstellar,2014,PG-13,2h 49min,Adventure; Drama; Sci-Fi; ,7 November 2014 (USA),8.6,1430797,3977,https://www.imdb.com/title/tt0816692/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7654639175257731,0.22963917525773195,0.004896907216494845,3.3333333333333335
9,Inglourious Basterds,2009,R,2h 33min,Adventure; Drama; War; ,21 August 2009 (USA),8.3,1219372,1856,https://www.imdb.com/title/tt0361748/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5332600329851567,0.4518966465090709,0.014843320505772403,1.1800486618004866
14,Back to the Future,1985,PG,1h 56min,Adventure; Comedy; Sci-Fi; ,3 July 1985 (USA),8.5,1015004,1176,https://www.imdb.com/title/tt0088763/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9206066012488849,0.07582515611061552,0.003568242640499554,12.141176470588235
16,WALL·E,2008,G,1h 38min,Animation; Adventure; ,27 June 2008 (USA),8.4,967917,1268,https://www.imdb.com/title/tt0910970/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8390989541432019,0.15366049879324215,0.007240547063555913,5.460732984293194
18,Finding Nemo,2003,G,1h 40min,Animation; Adventure; Comedy; ,30 May 2003 (USA),8.1,922080,968,https://www.imdb.com/title/tt0266543/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7539432176656151,0.23449001051524712,0.011566771819137749,3.2152466367713006
20,The Lion King,1994,G,1h 28min,Animation; Adventure; Drama; ,24 June 1994 (USA),8.5,910179,1009,https://www.imdb.com/title/tt0110357/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.917093142272262,0.08085977482088025,0.0020470829068577278,11.341772151898734
21,Up,2009,PG,1h 36min,Animation; Adventure; Comedy; ,29 May 2009 (USA),8.2,905044,891,https://www.imdb.com/title/tt1049413/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8804597701149425,0.1103448275862069,0.009195402298850575,7.979166666666667
24,Toy Story,1995,G,1h 21min,Animation; Adventure; Comedy; ,22 November 1995 (USA),8.3,858215,606,https://www.imdb.com/title/tt0114709/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9604810996563574,0.037800687285223365,0.001718213058419244,25.40909090909091
29,"Monsters, Inc.",2001,G,1h 32min,Animation; Adventure; Comedy; ,2 November 2001 (USA),8.0,789773,680,https://www.imdb.com/title/tt0198781/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8227272727272728,0.16666666666666666,0.010606060606060607,4.9363636363636365
31,The Hobbit: An Unexpected Journey,2012,PG-13,2h 49min,Adventure; Fantasy; ,14 December 2012 (USA),7.8,743338,1430,https://www.imdb.com/title/tt0903624/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6641007697690693,0.32260321903428973,0.013296011196641007,2.058568329718004
32,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,2h 10min,Adventure; Drama; Fantasy; ,15 July 2011 (USA),8.1,737642,953,https://www.imdb.com/title/tt1201607/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6734042553191489,0.3191489361702128,0.007446808510638298,2.11
35,Toy Story 3,2010,G,1h 43min,Animation; Adventure; Comedy; ,18 June 2010 (USA),8.3,734948,884,https://www.imdb.com/title/tt0435761/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8935185185185185,0.10069444444444445,0.005787037037037037,8.873563218390805
36,The Martian,2015,PG-13,2h 24min,Adventure; Drama; Sci-Fi; ,2 October 2015 (USA),8.0,734923,1312,https://www.imdb.com/title/tt3659388/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6694980694980694,0.322007722007722,0.008494208494208495,2.079136690647482
44,The Grand Budapest Hotel,2014,R,1h 39min,Adventure; Comedy; Crime; ,28 March 2014 (USA),8.1,681915,865,https://www.imdb.com/title/tt2278388/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8311688311688312,0.1641086186540732,0.004722550177095631,5.0647482014388485
58,Ratatouille,2007,G,1h 51min,Animation; Adventure; Comedy; ,29 June 2007 (USA),8.0,620375,741,https://www.imdb.com/title/tt0382932/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8385772913816689,0.1600547195622435,0.0013679890560875513,5.239316239316239
59,Harry Potter and the Sorcerer's Stone,2001,PG,2h 32min,Adventure; Fantasy; ,16 November 2001 (USA),7.6,618786,1737,https://www.imdb.com/title/tt0241527/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6191575302942873,0.37334102712060013,0.0075014425851125215,1.6584234930448223
60,Spirited Away,2001,PG,2h 5min,Animation; Adventure; ,28 March 2003 (USA),8.6,618550,1287,https://www.imdb.com/title/tt0245429/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8914285714285715,0.10204081632653061,0.006530612244897959,8.736
64,Shrek,2001,PG,1h 30min,Animation; Adventure; Comedy; ,18 May 2001 (USA),7.8,596499,1062,https://www.imdb.com/title/tt0126029/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7163187855787476,0.2656546489563567,0.018026565464895637,2.6964285714285716
65,The Hobbit: The Desolation of Smaug,2013,PG-13,2h 41min,Adventure; Fantasy; ,13 December 2013 (USA),7.8,588294,985,https://www.imdb.com/title/tt1170358/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6081218274111675,0.3817258883248731,0.01015228426395939,1.5930851063829787
67,Inside Out,2015,PG,1h 35min,Animation; Adventure; Comedy; ,19 June 2015 (USA),8.1,586923,1027,https://www.imdb.com/title/tt2096673/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8102766798418972,0.18379446640316205,0.005928853754940711,4.408602150537634
70,2001: A Space Odyssey,1968,G,2h 29min,Adventure; Sci-Fi; ,12 May 1968 (UK),8.3,582718,2143,https://www.imdb.com/title/tt0062622/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7332382310984308,0.2605801236329054,0.006181645268663814,2.8138686131386863
79,Life of Pi,2012,PG,2h 7min,Adventure; Drama; Fantasy; ,21 November 2012 (USA),7.9,567025,914,https://www.imdb.com/title/tt0454876/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7296996662958843,0.25806451612903225,0.012235817575083427,2.8275862068965516
83,Prometheus,2012,R,2h 4min,Adventure; Mystery; Sci-Fi; ,8 June 2012 (USA),7.0,557986,2543,https://www.imdb.com/title/tt1446714/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3933910306845004,0.5963808025177026,0.010228166797797011,0.6596306068601583
85,Frozen,2013,PG,1h 42min,Animation; Adventure; Comedy; ,27 November 2013 (USA),7.4,557241,1109,https://www.imdb.com/title/tt2294629/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7808836789900812,0.21280432822362488,0.0063119927862939585,3.669491525423729
86,Into the Wild,2007,R,2h 28min,Adventure; Biography; Drama; ,19 October 2007 (USA),8.1,556447,939,https://www.imdb.com/title/tt0758758/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8106060606060606,0.18506493506493507,0.004329004329004329,4.380116959064328
92,Jaws,1975,PG,2h 4min,Adventure; Thriller; ,20 June 1975 (USA),8.0,531977,1203,https://www.imdb.com/title/tt0073195/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6340033500837521,0.35175879396984927,0.01423785594639866,1.8023809523809524
93,Harry Potter and the Chamber of Secrets,2002,PG,2h 41min,Adventure; Fantasy; ,15 November 2002 (USA),7.4,531256,930,https://www.imdb.com/title/tt0295297/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6473118279569893,0.34838709677419355,0.004301075268817204,1.8580246913580247
96,Harry Potter and the Prisoner of Azkaban,2004,PG,2h 22min,Adventure; Fantasy; ,4 June 2004 (USA),7.9,528503,1592,https://www.imdb.com/title/tt0304141/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5066329753632344,0.48073278584965257,0.012634238787113077,1.0538764783180026
97,Harry Potter and the Goblet of Fire,2005,PG-13,2h 37min,Adventure; Fantasy; ,18 November 2005 (USA),7.7,526115,1980,https://www.imdb.com/title/tt0330373/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4474489795918367,0.5413265306122449,0.011224489795918367,0.8265786993402451
99,Toy Story 2,1999,G,1h 32min,Animation; Adventure; Comedy; ,24 November 1999 (USA),7.9,511239,611,https://www.imdb.com/title/tt0120363/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8860544217687075,0.11054421768707483,0.003401360544217687,8.015384615384615
15,Despicable Me,2010,PG,1h 35min,Animation; Comedy; ,9 July 2010 (USA),7.6,488575,359,https://www.imdb.com/title/tt1323594/reviews/_ajax?ref_=undefined&paginationKey=,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6903409090909091,0.2869318181818182,0.022727272727272728,2.405940594059406
16,Ice Age,2002,PG,1h 21min,Animation; Adventure; Comedy; ,15 March 2002 (USA),7.5,428802,491,https://www.imdb.com/title/tt0268380/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753061224489796,0.24081632653061225,0.006122448979591836,3.1271186440677967
17,Zootopia,2016,PG,1h 48min,Animation; Adventure; Comedy; ,4 March 2016 (USA),8.0,417226,710,https://www.imdb.com/title/tt2948356/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833095577746077,0.15977175463623394,0.007132667617689016,5.214285714285714
18,Beauty and the Beast,1991,G,1h 24min,Animation; Fantasy; ,22 November 1991 (USA),8.0,408618,433,https://www.imdb.com/title/tt0101414/reviews/_ajax?ref_=undefined&paginationKey=,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6592328278322926,0.33363068688670827,0.007136485280999108,1.9759358288770053
19,Shrek 2,2004,PG,1h 33min,Animation; Adventure; Comedy; ,19 May 2004 (USA),7.2,407523,542,https://www.imdb.com/title/tt0298148/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5907407407407408,0.39814814814814814,0.011111111111111112,1.4837209302325582
20,Kung Fu Panda,2008,PG,1h 32min,Animation; Action; Adventure; ,6 June 2008 (USA),7.5,406720,425,https://www.imdb.com/title/tt0441773/reviews/_ajax?ref_=undefined&paginationKey=,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9035294117647059,0.08941176470588236,0.007058823529411765,10.105263157894736
21,Big Hero 6,2014,PG,1h 42min,Animation; Action; Adventure; ,7 November 2014 (USA),7.8,398088,557,https://www.imdb.com/title/tt2245084/reviews/_ajax?ref_=undefined&paginationKey=,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8318098720292505,0.16087751371115175,0.007312614259597806,5.170454545454546
22,Tangled,2010,PG,1h 40min,Animation; Adventure; Comedy; ,24 November 2010 (USA),7.7,393285,489,https://www.imdb.com/title/tt0398286/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8895705521472392,0.1083844580777096,0.002044989775051125,8.20754716981132
23,Wreck-It Ralph,2012,PG,1h 41min,Animation; Adventure; Comedy; ,2 November 2012 (USA),7.7,369053,443,https://www.imdb.com/title/tt1772341/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8665158371040724,0.12217194570135746,0.011312217194570135,7.092592592592593
24,Brave,2012,PG,1h 33min,Animation; Adventure; Comedy; ,22 June 2012 (USA),7.1,361913,515,https://www.imdb.com/title/tt1217209/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7223300970873786,0.26019417475728157,0.017475728155339806,2.7761194029850746
25,Despicable Me 2,2013,PG,1h 38min,Animation; Adventure; Comedy; ,3 July 2013 (USA),7.3,361388,321,https://www.imdb.com/title/tt1690953/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5420560747663551,0.4423676012461059,0.01557632398753894,1.2253521126760563
26,Aladdin,1992,G,1h 30min,Animation; Adventure; Comedy; ,25 November 1992 (USA),8.0,360969,330,https://www.imdb.com/title/tt0103639/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9305993690851735,0.06309148264984227,0.006309148264984227,14.75
27,Madagascar,2005,PG,1h 26min,Animation; Adventure; Comedy; ,27 May 2005 (USA),6.9,355365,420,https://www.imdb.com/title/tt0351283/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6452380952380953,0.3404761904761905,0.014285714285714285,1.8951048951048952
28,Cars,2006,G,1h 57min,Animation; Comedy; ,9 June 2006 (USA),7.1,354991,663,https://www.imdb.com/title/tt0317219/reviews/_ajax?ref_=undefined&paginationKey=,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8310708898944194,0.15987933634992457,0.00904977375565611,5.19811320754717
29,Coco,2017,PG,1h 45min,Animation; Adventure; ,22 November 2017 (USA),8.4,345200,1087,https://www.imdb.com/title/tt2380307/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9153339604891816,0.08184383819379115,0.0028222013170272815,11.183908045977011
30,Princess Mononoke,1997,PG-13,2h 14min,Animation; Adventure; Fantasy; ,19 December 1997 (USA),8.4,326489,702,https://www.imdb.com/title/tt0119698/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8828696925329429,0.11127379209370425,0.005856515373352855,7.934210526315789
31,Spider-Man: Into the Spider-Verse,2018,PG,1h 57min,Animation; Action; Adventure; ,14 December 2018 (USA),8.4,326477,1810,https://www.imdb.com/title/tt4633694/reviews/_ajax?ref_=undefined&paginationKey=,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8506711409395973,0.14541387024608501,0.0039149888143176735,5.85
32,The Lego Movie,2014,PG,1h 40min,Animation; Action; Adventure; ,7 February 2014 (USA),7.7,317860,554,https://www.imdb.com/title/tt1490017/reviews/_ajax?ref_=undefined&paginationKey=,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851985559566787,0.14259927797833935,0.005415162454873646,5.974683544303797
33,Howl's Moving Castle,2004,PG,1h 59min,Animation; Adventure; ,17 June 2005 (USA),8.2,313971,435,https://www.imdb.com/title/tt0347149/reviews/_ajax?ref_=undefined&paginationKey=,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8723404255319149,0.12529550827423167,0.002364066193853428,6.962264150943396
